OPEID,Name,Address,City,State,State Desc,Zip Code,Zip Ext,ProgLength,SchoolType,Year 1,"Dual
Num 1","Dual
Denom 1",DRate 1,PRate 1,EthnicCode,Program,Cong Dis,Region,Year 2,"Dual
Num 2","Dual
Denom 2",DRate 2,PRate 2,Year 3,"Dual
Num 3","Dual
Denom 3",DRate 3,PRate 3
003429,COLUMBIA INTERNATIONAL UNIVERSITY                                ,7435 MONTICELLO ROAD                              ,COLUMBIA            ,SC,SOUTH CAROLINA                                              ,29203,1599,8,2,2014,6,247,2.4,A,5,D,06      ,04,2013,14,273,5.1,A,2012,8,239,3.3,A
003430,COLUMBIA COLLEGE                                                 ,1301 COLUMBIA COLLEGE DRIVE                       ,COLUMBIA            ,SC,SOUTH CAROLINA                                              ,29203,5998,8,2,2014,24,528,4.5,A,5,D,06      ,04,2013,30,505,5.9,A,2012,48,609,7.8,A
003431,CONVERSE COLLEGE                                                 ,580 EAST MAIN STREET                              ,SPARTANBURG         ,SC,SOUTH CAROLINA                                              ,29302,1931,8,2,2014,8,342,2.3,A,5,D,04      ,04,2013,23,379,6.0,A,2012,24,387,6.2,A
003432,ERSKINE COLLEGE                                                  ,2 WASHINGTON STREET                               ,DUE WEST            ,SC,SOUTH CAROLINA                                              ,29639,0000,8,2,2014,8,162,4.9,A,5,D,03      ,04,2013,7,141,4.9,A,2012,7,204,3.4,A
003434,FURMAN UNIVERSITY                                                ,3300 POINSETT HIGHWAY                             ,GREENVILLE          ,SC,SOUTH CAROLINA                                              ,29613,5253,8,2,2014,9,410,2.1,A,5,D,04      ,04,2013,15,486,3.0,A,2012,9,428,2.1,A
003435,LANDER UNIVERSITY                                                ,320 STANLEY AVENUE                                ,GREENWOOD           ,SC,SOUTH CAROLINA                                              ,29649,2099,8,1,2014,85,895,9.4,A,5,D,03      ,04,2013,90,912,9.8,A,2012,87,802,10.8,A
003436,LIMESTONE COLLEGE                                                ,1115 COLLEGE DRIVE                                ,GAFFNEY             ,SC,SOUTH CAROLINA                                              ,29340,3799,8,2,2014,116,1185,9.7,A,5,D,05      ,04,2013,133,1130,11.7,A,2012,111,1065,10.4,A
003438,MEDICAL UNIVERSITY OF SOUTH CAROLINA                             ,171 ASHLEY AVENUE                                 ,CHARLESTON          ,SC,SOUTH CAROLINA                                              ,29425,0100,8,1,2014,3,743,0.4,P,5,D,01      ,04,2013,6,707,0.8,P,2012,8,751,1.0,P
003439,MORRIS COLLEGE                                                   ,100 WEST COLLEGE STREET                           ,SUMTER              ,SC,SOUTH CAROLINA                                              ,29150,3599,6,2,2014,37,458,8.0,A,2,D,06      ,04,2013,58,452,12.8,A,2012,115,481,23.9,A
003440,NEWBERRY COLLEGE                                                 ,2100 COLLEGE STREET                               ,NEWBERRY            ,SC,SOUTH CAROLINA                                              ,29108,2197,6,2,2014,31,342,9.0,A,5,D,05      ,04,2013,49,393,12.4,A,2012,46,363,12.6,A
003441,NORTH GREENVILLE UNIVERSITY                                      ,7801 TIGERVILLE ROAD                              ,TIGERVILLE          ,SC,SOUTH CAROLINA                                              ,29688,1892,8,2,2014,30,546,5.4,A,5,D,04      ,04,2013,50,526,9.5,A,2012,50,529,9.4,A
003445,PRESBYTERIAN COLLEGE                                             ,503 SOUTH BROAD STREET                            ,CLINTON             ,SC,SOUTH CAROLINA                                              ,29325,2503,8,2,2014,8,258,3.1,A,5,D,03      ,04,2013,10,197,5.0,A,2012,11,190,5.7,A
003446,SOUTH CAROLINA STATE UNIVERSITY                                  ,300 COLLEGE STREET NORTHEAST                      ,ORANGEBURG          ,SC,SOUTH CAROLINA                                              ,29117,4427,8,1,2014,222,1438,15.4,A,2,D,06      ,04,2013,275,1617,17.0,A,2012,311,1607,19.3,A
003447,SPARTANBURG METHODIST COLLEGE                                    ,1000 POWELL MILL ROAD                             ,SPARTANBURG         ,SC,SOUTH CAROLINA                                              ,29301,5899,5,2,2014,63,373,16.8,A,5,D,04      ,04,2013,65,355,18.3,A,2012,67,355,18.8,A
003448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA                          ,COLUMBIA-CAMPUS                                   ,COLUMBIA            ,SC,SOUTH CAROLINA                                              ,29208,3999,8,1,2014,182,5783,3.1,P,5,D,06      ,04,2013,267,5866,4.5,P,2012,241,5851,4.1,P
003449,UNIVERSITY OF SOUTH CAROLINA - AIKEN                             ,471 UNIVERSITY PARKWAY                            ,AIKEN               ,SC,SOUTH CAROLINA                                              ,29801,6399,8,1,2014,59,883,6.6,A,5,D,03      ,04,2013,60,861,6.9,A,2012,54,890,6.0,A
003450,UNIVERSITY OF SOUTH CAROLINA - BEAUFORT                          ,1 UNIVERSITY BLVD.                                ,BLUFFTON            ,SC,SOUTH CAROLINA                                              ,29909,4602,6,1,2014,35,597,5.8,A,5,D,02      ,04,2013,57,524,10.8,A,2012,56,541,10.3,A
003451,COASTAL CAROLINA UNIVERSITY                                      ,103 TOM TROUT DRIVE                               ,CONWAY              ,SC,SOUTH CAROLINA                                              ,29526,8428,8,1,2014,181,2688,6.7,A,5,D,01      ,04,2013,248,2644,9.3,A,2012,213,2310,9.2,A
003453,UNIVERSITY OF SOUTH CAROLINA - LANCASTER                         ,476 HUBBARD DRIVE                                 ,LANCASTER           ,SC,SOUTH CAROLINA                                              ,29721,0889,6,1,2014,82,446,18.3,A,5,D,05      ,04,2013,82,409,20.0,A,2012,81,394,20.5,A
003454,UNIVERSITY OF SOUTH CAROLINA - SALKEHATCHIE                      ,465 JAMES BRANDT BOULEVARD                        ,ALLENDALE           ,SC,SOUTH CAROLINA                                              ,29810,0617,6,1,2014,103,484,21.2,A,5,D,02      ,04,2013,146,573,25.4,A,2012,157,604,25.9,A
003455,VOORHEES COLLEGE                                                 ,481 PORTER ROAD                                   ,DENMARK             ,SC,SOUTH CAROLINA                                              ,29042,0000,6,2,2014,66,330,20.0,A,2,D,06      ,04,2013,68,288,23.6,A,2012,62,285,21.7,A
003456,WINTHROP UNIVERSITY                                              ,701 OAKLAND AVENUE                                ,ROCK HILL           ,SC,SOUTH CAROLINA                                              ,29733,0001,8,1,2014,98,1601,6.1,A,5,D,05      ,04,2013,100,1554,6.4,A,2012,97,1575,6.1,A
003457,WOFFORD COLLEGE                                                  ,429 NORTH CHURCH STREET                           ,SPARTANBURG         ,SC,SOUTH CAROLINA                                              ,29303,3663,6,2,2014,7,219,3.1,A,5,D,04      ,04,2013,8,218,3.6,A,2012,5,217,2.3,A
003458,AUGUSTANA UNIVERSITY                                             ,2001 SOUTH SUMMIT AVENUE                          ,SIOUX FALLS         ,SD,SOUTH DAKOTA                                                ,57197,0001,8,2,2014,11,469,2.3,A,5,D,AL      ,08,2013,11,482,2.2,A,2012,15,482,3.1,A
003459,BLACK HILLS STATE UNIVERSITY                                     ,1200 UNIVERSITY AVENUE             UNIT 9502      ,SPEARFISH           ,SD,SOUTH DAKOTA                                                ,57799,9502,8,1,2014,109,1282,8.5,A,5,D,AL      ,08,2013,117,1232,9.4,A,2012,99,1235,8.0,A
003461,DAKOTA WESLEYAN UNIVERSITY                                       ,1200 WEST UNIVERSITY AVENUE                       ,MITCHELL            ,SD,SOUTH DAKOTA                                                ,57301,4398,8,2,2014,27,292,9.2,A,5,D,AL      ,08,2013,12,250,4.8,A,2012,28,322,8.6,A
003463,DAKOTA STATE UNIVERSITY                                          ,820 NORTH WASHINGTON                              ,MADISON             ,SD,SOUTH DAKOTA                                                ,57042,1799,8,1,2014,53,696,7.6,A,5,D,AL      ,08,2013,35,614,5.7,A,2012,37,664,5.5,A
003465,MOUNT MARTY COLLEGE                                              ,1105 WEST 8TH STREET                              ,YANKTON             ,SD,SOUTH DAKOTA                                                ,57078,3724,8,2,2014,19,293,6.4,A,5,D,AL      ,08,2013,25,324,7.7,A,2012,29,328,8.8,A
003466,NORTHERN STATE UNIVERSITY                                        ,1200 SOUTH JAY STREET                             ,ABERDEEN            ,SD,SOUTH DAKOTA                                                ,57401,7198,8,1,2014,62,662,9.3,A,5,D,AL      ,08,2013,67,637,10.5,A,2012,65,678,9.5,A
003467,PRESENTATION COLLEGE                                             ,1500 NORTH MAIN STREET                            ,ABERDEEN            ,SD,SOUTH DAKOTA                                                ,57401,1299,6,2,2014,39,305,12.7,A,5,D,AL      ,08,2013,36,283,12.7,A,2012,22,281,7.8,A
003469,UNIVERSITY OF SIOUX FALLS                                        ,1101 WEST 22ND STREET                             ,SIOUX FALLS         ,SD,SOUTH DAKOTA                                                ,57105,1699,8,2,2014,33,523,6.3,A,5,D,AL      ,08,2013,16,506,3.1,A,2012,28,494,5.6,A
003470,SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY                        ,501 EAST SAINT JOSEPH STREET                      ,RAPID CITY          ,SD,SOUTH DAKOTA                                                ,57701,3995,8,1,2014,19,435,4.3,A,5,D,SD      ,08,2013,21,446,4.7,A,2012,21,428,4.9,A
003471,SOUTH DAKOTA STATE UNIVERSITY                                    ,222 ADMINISTRATION LANE                           ,BROOKINGS           ,SD,SOUTH DAKOTA                                                ,57007,2298,8,1,2014,154,3179,4.8,P,5,D,AL      ,08,2013,132,3253,4.0,P,2012,150,3259,4.6,P
003474,UNIVERSITY OF SOUTH DAKOTA                                       ,414 EAST CLARK STREET                             ,VERMILLION          ,SD,SOUTH DAKOTA                                                ,57069,2390,8,1,2014,133,2473,5.3,P,5,D,AL      ,08,2013,133,2651,5.0,P,2012,172,2617,6.5,P
003477,AQUINAS COLLEGE                                                  ,4210 HARDING PIKE                                 ,NASHVILLE           ,TN,TENNESSEE                                                   ,37205,2086,8,2,2014,12,231,5.1,A,5,D,05      ,04,2013,15,272,5.5,A,2012,12,314,3.8,A
003478,AUSTIN PEAY STATE UNIVERSITY                                     ,601 COLLEGE STREET                                ,CLARKSVILLE         ,TN,TENNESSEE                                                   ,37044,0002,8,1,2014,382,3222,11.8,A,5,D,08      ,04,2013,404,3297,12.2,A,2012,368,3242,11.3,A
003479,BELMONT UNIVERSITY                                               ,1900 BELMONT BOULEVARD                            ,NASHVILLE           ,TN,TENNESSEE                                                   ,37212,3757,8,2,2014,47,1350,3.4,A,5,D,05      ,04,2013,29,1392,2.0,A,2012,25,1202,2.0,A
003480,BETHEL UNIVERSITY                                                ,325 CHERRY AVENUE                                 ,MCKENZIE            ,TN,TENNESSEE                                                   ,38201,1705,8,2,2014,367,2633,13.9,A,5,D,08      ,04,2013,298,2356,12.6,A,2012,213,1630,13.0,A
003481,CARSON - NEWMAN UNIVERSITY                                       ,1646 RUSSELL AVENUE                               ,JEFFERSON CITY      ,TN,TENNESSEE                                                   ,37760,2204,8,2,2014,41,570,7.1,A,5,D,03      ,04,2013,49,578,8.4,A,2012,56,597,9.3,A
003482,CHRISTIAN BROTHERS UNIVERSITY                                    ,650 EAST PARKWAY SOUTH                            ,MEMPHIS             ,TN,TENNESSEE                                                   ,38104,5581,8,2,2014,43,472,9.1,A,5,D,09      ,04,2013,36,497,7.2,A,2012,37,524,7.0,A
003483,COLUMBIA STATE COMMUNITY COLLEGE                                 ,1665 HAMPSHIRE PIKE                               ,COLUMBIA            ,TN,TENNESSEE                                                   ,38401,5653,5,1,2014,158,939,16.8,A,5,D,04      ,04,2013,98,742,13.2,A,2012,118,771,15.3,A
003484,COVENANT COLLEGE                                                 ,14049 SCENIC HIGHWAY                              ,LOOKOUT MOUNTAIN    ,GA,GEORGIA                                                     ,30750,4164,8,2,2014,5,270,1.8,A,5,D,10      ,04,2013,8,295,2.7,A,2012,13,353,3.6,A
003485,CUMBERLAND UNIVERSITY                                            ,1 CUMBERLAND SQUARE                               ,LEBANON             ,TN,TENNESSEE                                                   ,37087,3554,8,2,2014,45,512,8.7,A,5,D,05      ,04,2013,40,538,7.4,A,2012,25,411,6.0,A
003486,LIPSCOMB UNIVERSITY                                              ,ONE UNIVERSITY PARK DRIVE                         ,NASHVILLE           ,TN,TENNESSEE                                                   ,37204,3951,8,2,2014,52,1141,4.5,A,5,D,05      ,04,2013,29,1095,2.6,A,2012,48,970,4.9,A
003487,EAST TENNESSEE STATE UNIVERSITY                                  ,LAKE STREET                                       ,JOHNSON CITY        ,TN,TENNESSEE                                                   ,37614,2857,8,1,2014,354,3738,9.4,P,5,D,01      ,04,2013,406,3636,11.1,P,2012,397,3409,11.6,P
003490,FISK UNIVERSITY                                                  ,1000 17TH AVENUE NORTH                            ,NASHVILLE           ,TN,TENNESSEE                                                   ,37208,3045,8,2,2014,33,184,17.9,A,2,D,05      ,04,2013,12,150,8.0,A,2012,24,203,11.8,A
003492,FREED HARDEMAN UNIVERSITY                                        ,158 EAST MAIN STREET                              ,HENDERSON           ,TN,TENNESSEE                                                   ,38340,2399,8,2,2014,31,567,5.4,A,5,D,07      ,04,2013,39,613,6.3,A,2012,35,656,5.3,A
003494,HIWASSEE COLLEGE                                                 ,225 HIWASSEE COLLEGE DRIVE                        ,MADISONVILLE        ,TN,TENNESSEE                                                   ,37354,4001,6,2,2014,21,78,26.9,A,5,D,02      ,04,2013,15,88,17.0,A,2012,26,122,21.3,A
003495,JOHNSON UNIVERSITY                                               ,7900 JOHNSON DRIVE                                ,KNOXVILLE           ,TN,TENNESSEE                                                   ,37998,9775,8,2,2014,31,379,8.1,P,5,D,02      ,04,2013,28,356,7.8,P,2012,25,326,7.6,P
003496,KING UNIVERSITY                                                  ,1350 KING COLLEGE ROAD                            ,BRISTOL             ,TN,TENNESSEE                                                   ,37620,2699,8,2,2014,62,939,6.6,A,5,D,01      ,04,2013,61,787,7.7,A,2012,37,651,5.6,A
